"Professor A. Ajayaghosh, Director NIIST Trivandrum is visiting IIT Gandhinagar on 9th and 10 January 2017. He will be giving a public talk on 10th January 2017.
Talk Title:  ""Self-assembly of p-Gelators on Carbon Allotrops"". 
Venue: Academic Block 6-202
Time: 4 PM-5 PM
Date: 10th January 2017
About the Speaker: Dr. Ajayaghosh is currently Director, NIIST, (CSIR), Trivandrum and has received several prestigious awards for his research contributions. A few among them are Shanti Swarup Bhatnagar Chemical Sciences Prize (2007), Thomson Reuters Research Excellence Award (2009), Infosys Science Prize (2013) etc. He is a Fellow of all the three major Science Academies of India and a fellow of the Royal Society of Chemistry London. 
Dr. Ajayaghosh has published a large number of research papers and his research specialization lie broadly in the area of chemosensors, low band_gap polymers, fluorescent gels, organic nanostructures and supramolecular chemistry. #iitgntalks

IIT Gandhinagar Contact: Professor Sriram Kanvah.",19,"The ceremonial naming of the 600-seat auditorium at the Academic Block 1 of IIT Gandhinagar will be held tomorrow at the campus. It is a landmark event meant to celebrate the establishment of the 'Jasubhai Memorial Endowment' at the Institute, to be setup in memory of Mr Jasubhai Shah, Founder President of Chemtech Foundation and the Jasubhai Group. The Endowment is to support educational and research excellence and the ‘Jasubhai Memorial Chair’ at the Institute. The naming of the auditorium as 'Jasubhai Memorial Auditorium' is to honour and acknowledge the contributions of Jasubhai Shah and the Jasubhai group.

This is the first major philanthropic naming of the institute's infrastructural facilities. The vision of Professor Sudhir K Jain, Director IIT Gandhinagar, and efforts of the team members culminates in this significant moment. 

The event is open to public. Program starts at 4.45PM.",36,"Snapshots from the recently concluded seminar on the ""Enigma of Nature/ Enigma of the Non-Human"", organized by the Humanities & Social Sciences discipline at IIT Gandhinagar in association with the Balvant Parekh Centre For General Semantics. 

Professor Nikolas Kompridis, Research Professor in Philosophy and Political Thought, and Director Institute of Social Justice, Australian Catholic University, delivered the Keynote Address on “The Enigma of Agency: Human and Non-Human”. More information about the event can be found at: 

http://events.iitgn.ac.in/2017/enigma-of-nature/",98,nan,1
,,,,,,,
"Prof Shyam Sunder from Yale School of Management is visiting IIT Gandhinagar during 1-4, January. He would be delivering three lectures during this visit.

Talk-1: Leadership and Literature,  January 2 (Time 4-5pm). The speaker has recommended reading and/or watching of Macbeth for this session. 

Public Lecture 2: Challenges of higher education and innovation in India Education, January 3 (Time 4-5 pm)

Public Lecture 3:  Building Social Sciences with Human and Artificial agents, January 4 (Time 2-3 pm)

Venue: Block 7/209
IIT Gandhinagar Contact: Professor Jaison Manjaly

Short Bio of the speaker
Prof. Shyam Sunder is the James L. Frank Professor of Accounting, Economics, and Finance at the Yale School of Management and Professor in the Department of Economics. He is a world-renowned accounting theorist and experimental economist. His research contributions include financial reporting, information in security markets, statistical theory of valuation, and design of electronic markets. He is a pioneer in the fields of experimental finance and experimental macroeconomics. Prof. Sunder’s current research includes the problem of structuring U.S. and international accounting and auditing institutions to obtain a judicious and efficient balance between regulatory oversight and market competition.",18,"Blithchron 2017 returns with promise of more fun, more music, and more events! Join-in the mega cultural festival of IIT Gandhinagar Student Life.",54,"As a part of our Republic Day celebrations, the staff excellence awards were presented today. The following staff members received the awards for their exceptional work at the Institute.

1. Mr. Ramesh Parmar, Plumber
2. Ms. Arika Patel, Junior Accountant
3. Mr. Nitin Shukla, Junior Technical Superintendent
4. Mr. Jithesh VK, Junior Superintendent
5. Mr. Viral Y Shah, Junior Superintendent
6. Mr. Ram Babu Bhagat, Assistant Registrar
7. Mr. Yashwant Singh Chouhan, Manager Hospitality
8. Ms. Deepa Patel, Manager Housekeeping
9. Mr. Devendrasinh Dahyaji Zala, Service Provider

The IITGN family congratulates the winners of staff excellence awards!",131,nan,1
,,,,,,,
"Shri. Amit Kumar, Founder and CEO of Antarriksh, Inc. will be visiting IIT Gandhinagar from 21st October to 23rd October 2016.
He will be teaching a short weekend course titled ""Industrial Internet of Things"". 
Venue: Block 7/ 201
Date & Time: 21st October : 6:00 to 7:00 PM
22nd & 23rd October : 9:00 to 10:30, 12:00 to 1:30, 5:30 to 7:00 PM
For registration, click on this link: http://buff.ly/2easpPl",11,"The second edition of IIT Gandhinagar Family Sports Festival was held from 3rd february to 5th February 2017. It was a remarkable event meant to bring together the faculty members and Staff along with their families to interact and particpate in group events and programs.The event included games for all age groups like Running Race, Skipping, Long Jump, One minute games, Dance competitions etc. The event also included group games like Football, Cricket, Mimicry and other cultural programs.",47,"As a part of our Republic Day celebrations, the faculty excellence awards were presented today. The following faculty members received the awards for their outstanding contributions.

1. Dr. Bhaskar Datta, Excellence in Teaching Award for the year 2015-2016

2. Dr. Uttama Lahiri, Excellence in Research Award for the year 2015-2016

3. Dr. Naran Pindoriya, Excellence in Institution Building Award for the year 2015-2016

The IITGN family congratulates the winners of faculty excellence awards!",105,nan,1
,,,,,,,
"Eminent Physicist and teacher, Professor Yeshwant Rao Waghmare will be visiting IIT Gandhinagar on 21st October 2016, Friday. He will deliver a lecture on ""Quantum theory of consciousness""
Venue: AB 7/ 209 
Time: 3:45PM",10,"The second edition of IIT Gandhinagar Family Sports Festival was held from 3rd february to 5th February 2017. It was a remarkable event meant to bring together the faculty members and Staff along with their families to interact and particpate in group events and programs.The event included games for all age groups like Running Race, Skipping, Long Jump, One minute games, Dance competitions etc. The event also included group games like Football, Cricket, Mimicry and other cultural programs.",35,"A very Happy Republic Day on behalf of the IIT Gandhinagar family! This marks the second time that we are celebrating Republic Day at the Palaj Campus, and we are thrilled at what a long way we have come since last year. 

Continuing our tradition, academic awards were issued to students on the Dean’s list and we celebrated the contributions of dedicated members of the staff and faculty. We also had a vibrant cultural program and ended the day with a Green Run. 

Here are some snapshots from the day’s events.",242,nan,3
,,,,,,,
"Talk Title: Cockroach and bluefish - The power of observation and discovery in biotechnology
Speaker - Prof. Ramaswamy, InStem, Bangalore.
Date - 22nd September, 2016 (Thursday) 
Time - 4PM
Venue - AB 7/209
IIT Gandhinagar Contact: Professor Sivapriya Kirubakaran",16,"IIT Gandhinagar family congratulates Professor Madhumita Sengupta for receiving a grant from the Indian Council of Historical Research (ICHR) for the project entitled,  ""A Survey of Aspects of British Policies Towards School Education in Assam, In the Nineteenth and Early Twentieth Centuries"".",36,"IIT Gandhinagar family congratulates Professor Michel Danino for being conferred with Padma Shri, one of the highest civilian awards of the nation. He has been awarded in the category of Literature and Education. Professor Danino is Guest Professor at IIT Gandhinagar with research interests in Archaeology and history of ancient India, History of Indian science and technology, Indian heritage, and Cultural education. 

The Padma Awards are conferred in three categories, namely, Padma Vibhushan, Padma Bhushan and Padma Shri. The Awards are given in various disciplines/ fields of activities, viz.- art, social work, public affairs, science and engineering, trade and industry, medicine, literature and education, sports, civil service, etc. #iitgnfacultyachievements",361,nan,2
,,,,,,,
"During the convocation of 2016, a total of 114 BTech students, 79 MTech students, 23 PhD students, 30 MSc students, 12 MA students and 4 PGDIIT students were awarded degrees on the occasion.",4,"IIT Gandhinagar family congratulates Professor Malavika Subramanyam for receiving a grant from the Department of Biotechnology (DBT) for the project entitled, ""Development of Cardiovascular Disease and Diabetes Risk Assessment model for Diverse Ethnic Indian Population"".",46,"Snap-shots from Ms. Medha Patkar's visit and talk on ""Nashamukt Bharat"" at IIT Gandhinagar on January 23rd 2017.",102,nan,0
,,,,,,,
"Talk Title: ”Graphical models for analysis and control of infrastructure networks”
Speaker: Dr. Krishnamurthy Dvijotham
Date -  29 July 2016 (Friday)
Time - 3PM - 4PM
Venue - AB 1/002
IIT Gandhinagar Contact: Professor Shanmuganathan Raman",19,"IIT Gandhinagar family congratulates Professor Naran Pindoriya for receiving a grant from the DST-UKIERI for the project entitled, ""Data-Driven Intelligent Energy Management for Environmentally Sustainable Energy Access"".",44,"Snapshots from the visit of eminent activist and leader of women cooperative movement in India, Smt. Ela Ramesh Bhatt (Padma Bhushan) on Tuesday 17th January 2017. She delivered a talk on 'Women's movement in India' at IIT Gandhinagar.
Ela Ben (as she is fondly called) is the founder of the largest union of Informal workers in the world called SEWA. She has been working on women's empowerment though co-operatives, self help groups for more than four decades. She is the recipient of many awards like Ramon Magsaysay Award,  Right Livelihood Award and the Padma Bhushan.",110,nan,1
,,,,,,,
nan,15,"IIT Gandhinagar family congratulates Professor Naran Pindoriya for receiving a grant from the Science and Engineering Research Board (SERB) for the project entitled, ""Smart Integrated Campus Energy Monitoring and Management System"".",49,"16 Pixels, the photography club,  captures the spirit of IIT Gandhinagar with these incredible shots.",101,http://www.business-standard.com/article/companies/industries-iit-gn-mull-tie-ups-to-commercialise-research-products-114082400754_1.html,3
